"id";"team_fifa_api_id";"team_api_id";"date";"buildUpPlaySpeed";"buildUpPlaySpeedClass";"buildUpPlayDribbling";"buildUpPlayDribblingClass";"buildUpPlayPassing";"buildUpPlayPassingClass";"buildUpPlayPositioningClass";"chanceCreationPassing";"chanceCreationPassingClass";"chanceCreationCrossing";"chanceCreationCrossingClass";"chanceCreationShooting";"chanceCreationShootingClass";"chanceCreationPositioningClass";"defencePressure";"defencePressureClass";"defenceAggression";"defenceAggressionClass";"defenceTeamWidth";"defenceTeamWidthClass";"defenceDefenderLineClass"
446.0;894.0;10243.0;"2010-02-22 00:00:00";45.0;"Balanced";49.0;"Little";60.0;"Mixed";"Organised";45.0;"Normal";70.0;"Lots";50.0;"Normal";"Organised";50.0;"Medium";55.0;"Press";50.0;"Normal";"Offside Trap"
447.0;894.0;10243.0;"2011-02-22 00:00:00";48.0;"Balanced";49.0;"Little";56.0;"Mixed";"Organised";49.0;"Normal";61.0;"Normal";55.0;"Normal";"Organised";54.0;"Medium";49.0;"Press";60.0;"Normal";"Cover"
448.0;894.0;10243.0;"2012-02-22 00:00:00";62.0;"Balanced";49.0;"Little";46.0;"Mixed";"Organised";50.0;"Normal";50.0;"Normal";54.0;"Normal";"Organised";47.0;"Medium";43.0;"Press";56.0;"Normal";"Cover"
449.0;894.0;10243.0;"2013-09-20 00:00:00";62.0;"Balanced";49.0;"Little";46.0;"Mixed";"Organised";50.0;"Normal";50.0;"Normal";54.0;"Normal";"Organised";47.0;"Medium";43.0;"Press";56.0;"Normal";"Cover"
450.0;894.0;10243.0;"2014-09-19 00:00:00";62.0;"Balanced";49.0;"Normal";46.0;"Mixed";"Organised";47.0;"Normal";50.0;"Normal";54.0;"Normal";"Organised";47.0;"Medium";43.0;"Press";56.0;"Normal";"Cover"
452.0;246.0;10235.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Organised";44.0;"Normal";41.0;"Normal";46.0;"Normal";"Organised";30.0;"Deep";30.0;"Contain";30.0;"Narrow";"Cover"
453.0;246.0;10235.0;"2011-02-22 00:00:00";47.0;"Balanced";49.0;"Little";53.0;"Mixed";"Free Form";43.0;"Normal";33.0;"Little";32.0;"Little";"Organised";48.0;"Medium";59.0;"Press";53.0;"Normal";"Cover"
454.0;246.0;10235.0;"2012-02-22 00:00:00";38.0;"Balanced";49.0;"Little";34.0;"Mixed";"Organised";60.0;"Normal";44.0;"Normal";50.0;"Normal";"Organised";43.0;"Medium";43.0;"Press";54.0;"Normal";"Cover"
455.0;246.0;10235.0;"2013-09-20 00:00:00";44.0;"Balanced";49.0;"Little";44.0;"Mixed";"Organised";48.0;"Normal";62.0;"Normal";50.0;"Normal";"Organised";43.0;"Medium";43.0;"Press";40.0;"Normal";"Cover"
456.0;246.0;10235.0;"2014-09-19 00:00:00";54.0;"Balanced";40.0;"Normal";60.0;"Mixed";"Organised";48.0;"Normal";67.0;"Lots";50.0;"Normal";"Organised";43.0;"Medium";43.0;"Press";40.0;"Normal";"Cover"
458.0;110374.0;8535.0;"2010-02-22 00:00:00";67.0;"Fast";49.0;"Little";30.0;"Short";"Free Form";50.0;"Normal";60.0;"Normal";60.0;"Normal";"Free Form";45.0;"Medium";30.0;"Contain";60.0;"Normal";"Offside Trap"
459.0;110374.0;8535.0;"2011-02-22 00:00:00";49.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";50.0;"Normal";60.0;"Normal";60.0;"Normal";"Organised";45.0;"Medium";45.0;"Press";50.0;"Normal";"Offside Trap"
460.0;110374.0;8535.0;"2012-02-22 00:00:00";45.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";65.0;"Normal";50.0;"Normal";50.0;"Normal";"Organised";45.0;"Medium";45.0;"Press";50.0;"Normal";"Cover"
461.0;110374.0;8535.0;"2013-09-20 00:00:00";53.0;"Balanced";49.0;"Little";51.0;"Mixed";"Organised";64.0;"Normal";51.0;"Normal";53.0;"Normal";"Organised";47.0;"Medium";47.0;"Press";51.0;"Normal";"Cover"
462.0;110374.0;8535.0;"2014-09-19 00:00:00";34.0;"Balanced";54.0;"Normal";33.0;"Short";"Organised";68.0;"Risky";51.0;"Normal";53.0;"Normal";"Organised";58.0;"Medium";59.0;"Press";67.0;"Wide";"Cover"
464.0;110636.0;8194.0;"2010-02-22 00:00:00";65.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";70.0;"Risky";50.0;"Normal";52.0;"Normal";"Free Form";45.0;"Medium";70.0;"Double";54.0;"Normal";"Cover"
465.0;110636.0;8194.0;"2011-02-22 00:00:00";51.0;"Balanced";49.0;"Little";38.0;"Mixed";"Organised";52.0;"Normal";40.0;"Normal";54.0;"Normal";"Organised";46.0;"Medium";59.0;"Press";34.0;"Normal";"Cover"
466.0;110636.0;8194.0;"2012-02-22 00:00:00";67.0;"Fast";49.0;"Little";47.0;"Mixed";"Organised";67.0;"Risky";68.0;"Lots";55.0;"Normal";"Organised";56.0;"Medium";57.0;"Press";52.0;"Normal";"Cover"
467.0;110636.0;8194.0;"2013-09-20 00:00:00";41.0;"Balanced";49.0;"Little";69.0;"Long";"Organised";55.0;"Normal";68.0;"Lots";52.0;"Normal";"Organised";24.0;"Deep";48.0;"Press";45.0;"Normal";"Cover"
468.0;110636.0;8194.0;"2014-09-19 00:00:00";72.0;"Fast";69.0;"Lots";57.0;"Mixed";"Organised";55.0;"Normal";49.0;"Normal";37.0;"Normal";"Organised";47.0;"Medium";48.0;"Press";50.0;"Normal";"Cover"
470.0;25.0;8358.0;"2010-02-22 00:00:00";50.0;"Balanced";49.0;"Little";30.0;"Short";"Organised";30.0;"Safe";70.0;"Lots";60.0;"Normal";"Organised";55.0;"Medium";50.0;"Press";50.0;"Normal";"Cover"
471.0;25.0;8358.0;"2011-02-22 00:00:00";50.0;"Balanced";49.0;"Little";47.0;"Mixed";"Organised";47.0;"Normal";41.0;"Normal";34.0;"Normal";"Organised";41.0;"Medium";42.0;"Press";50.0;"Normal";"Cover"
472.0;25.0;8358.0;"2012-02-22 00:00:00";52.0;"Balanced";49.0;"Little";61.0;"Mixed";"Organised";62.0;"Normal";50.0;"Normal";42.0;"Normal";"Organised";30.0;"Deep";50.0;"Press";39.0;"Normal";"Cover"
473.0;25.0;8358.0;"2013-09-20 00:00:00";59.0;"Balanced";49.0;"Little";38.0;"Mixed";"Organised";55.0;"Normal";39.0;"Normal";43.0;"Normal";"Free Form";53.0;"Medium";62.0;"Press";37.0;"Normal";"Cover"
474.0;25.0;8358.0;"2014-09-19 00:00:00";39.0;"Balanced";58.0;"Normal";48.0;"Mixed";"Organised";55.0;"Normal";33.0;"Little";44.0;"Normal";"Free Form";59.0;"Medium";60.0;"Press";39.0;"Normal";"Cover"
476.0;111657.0;9891.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Organised";30.0;"Safe";45.0;"Normal";65.0;"Normal";"Organised";30.0;"Deep";30.0;"Contain";65.0;"Normal";"Offside Trap"
477.0;111657.0;9891.0;"2011-02-22 00:00:00";70.0;"Fast";49.0;"Little";48.0;"Mixed";"Organised";46.0;"Normal";45.0;"Normal";65.0;"Normal";"Organised";61.0;"Medium";67.0;"Double";65.0;"Normal";"Offside Trap"
479.0;144.0;9879.0;"2010-02-22 00:00:00";60.0;"Balanced";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";50.0;"Normal";"Organised";40.0;"Medium";35.0;"Press";40.0;"Normal";"Cover"
480.0;144.0;9879.0;"2011-02-22 00:00:00";50.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";45.0;"Normal";55.0;"Normal";40.0;"Normal";"Organised";45.0;"Medium";35.0;"Press";50.0;"Normal";"Cover"
481.0;144.0;9879.0;"2012-02-22 00:00:00";48.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";38.0;"Normal";62.0;"Normal";54.0;"Normal";"Organised";38.0;"Medium";38.0;"Press";62.0;"Normal";"Cover"
482.0;144.0;9879.0;"2013-09-20 00:00:00";52.0;"Balanced";49.0;"Little";49.0;"Mixed";"Organised";49.0;"Normal";56.0;"Normal";59.0;"Normal";"Organised";39.0;"Medium";39.0;"Press";57.0;"Normal";"Cover"
483.0;144.0;9879.0;"2014-09-19 00:00:00";52.0;"Balanced";34.0;"Normal";56.0;"Mixed";"Organised";58.0;"Normal";41.0;"Normal";54.0;"Normal";"Organised";29.0;"Deep";28.0;"Contain";39.0;"Normal";"Cover"
485.0;673.0;9987.0;"2010-02-22 00:00:00";45.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";50.0;"Normal";35.0;"Normal";60.0;"Normal";"Organised";70.0;"High";65.0;"Press";70.0;"Wide";"Cover"
486.0;673.0;9987.0;"2011-02-22 00:00:00";66.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";65.0;"Normal";66.0;"Normal";51.0;"Normal";"Organised";48.0;"Medium";47.0;"Press";54.0;"Normal";"Offside Trap"
487.0;673.0;9987.0;"2012-02-22 00:00:00";53.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";55.0;"Normal";48.0;"Normal";56.0;"Normal";"Organised";47.0;"Medium";45.0;"Press";55.0;"Normal";"Cover"
488.0;673.0;9987.0;"2013-09-20 00:00:00";58.0;"Balanced";49.0;"Little";38.0;"Mixed";"Organised";67.0;"Risky";48.0;"Normal";56.0;"Normal";"Organised";47.0;"Medium";45.0;"Press";55.0;"Normal";"Cover"
489.0;673.0;9987.0;"2014-09-19 00:00:00";58.0;"Balanced";52.0;"Normal";38.0;"Mixed";"Organised";67.0;"Risky";48.0;"Normal";56.0;"Normal";"Organised";47.0;"Medium";45.0;"Press";55.0;"Normal";"Cover"
491.0;110556.0;10233.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";50.0;"Mixed";"Organised";70.0;"Risky";40.0;"Normal";65.0;"Normal";"Organised";40.0;"Medium";65.0;"Press";30.0;"Narrow";"Cover"
492.0;110556.0;10233.0;"2011-02-22 00:00:00";65.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";50.0;"Normal";50.0;"Normal";50.0;"Normal";"Free Form";54.0;"Medium";65.0;"Press";35.0;"Normal";"Cover"
493.0;110556.0;10233.0;"2012-02-22 00:00:00";50.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";50.0;"Normal";50.0;"Normal";50.0;"Normal";"Organised";45.0;"Medium";45.0;"Press";50.0;"Normal";"Cover"
494.0;110556.0;10233.0;"2013-09-20 00:00:00";64.0;"Balanced";49.0;"Little";38.0;"Mixed";"Organised";66.0;"Normal";67.0;"Lots";49.0;"Normal";"Organised";46.0;"Medium";47.0;"Press";53.0;"Normal";"Offside Trap"
495.0;110556.0;10233.0;"2014-09-19 00:00:00";64.0;"Balanced";52.0;"Normal";68.0;"Long";"Organised";66.0;"Normal";53.0;"Normal";49.0;"Normal";"Organised";23.0;"Deep";47.0;"Press";53.0;"Normal";"Cover"
497.0;674.0;9991.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";65.0;"Mixed";"Organised";60.0;"Normal";50.0;"Normal";60.0;"Normal";"Organised";45.0;"Medium";50.0;"Press";40.0;"Normal";"Cover"
498.0;674.0;9991.0;"2011-02-22 00:00:00";55.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";54.0;"Normal";74.0;"Lots";56.0;"Normal";"Organised";61.0;"Medium";39.0;"Press";38.0;"Normal";"Cover"
499.0;674.0;9991.0;"2012-02-22 00:00:00";50.0;"Balanced";49.0;"Little";47.0;"Mixed";"Organised";55.0;"Normal";66.0;"Normal";47.0;"Normal";"Organised";48.0;"Medium";45.0;"Press";52.0;"Normal";"Cover"
500.0;674.0;9991.0;"2013-09-20 00:00:00";50.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";28.0;"Safe";66.0;"Normal";34.0;"Normal";"Free Form";50.0;"Medium";53.0;"Press";40.0;"Normal";"Cover"
501.0;674.0;9991.0;"2014-09-19 00:00:00";50.0;"Balanced";55.0;"Normal";37.0;"Mixed";"Organised";28.0;"Safe";66.0;"Normal";34.0;"Normal";"Organised";55.0;"Medium";59.0;"Press";52.0;"Normal";"Cover"
503.0;1860.0;8305.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";35.0;"Mixed";"Organised";35.0;"Normal";50.0;"Normal";70.0;"Lots";"Free Form";40.0;"Medium";30.0;"Contain";50.0;"Normal";"Offside Trap"
504.0;1860.0;8305.0;"2011-02-22 00:00:00";54.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";38.0;"Normal";54.0;"Normal";57.0;"Normal";"Organised";59.0;"Medium";39.0;"Press";66.0;"Normal";"Cover"
505.0;1860.0;8305.0;"2012-02-22 00:00:00";25.0;"Slow";49.0;"Little";40.0;"Mixed";"Organised";58.0;"Normal";42.0;"Normal";52.0;"Normal";"Organised";49.0;"Medium";45.0;"Press";47.0;"Normal";"Cover"
506.0;1860.0;8305.0;"2013-09-20 00:00:00";29.0;"Slow";49.0;"Little";40.0;"Mixed";"Organised";58.0;"Normal";42.0;"Normal";52.0;"Normal";"Organised";49.0;"Medium";45.0;"Press";47.0;"Normal";"Cover"
507.0;1860.0;8305.0;"2014-09-19 00:00:00";35.0;"Balanced";42.0;"Normal";40.0;"Mixed";"Organised";58.0;"Normal";42.0;"Normal";52.0;"Normal";"Organised";49.0;"Medium";45.0;"Press";47.0;"Normal";"Cover"
509.0;110316.0;6391.0;"2013-09-20 00:00:00";61.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";55.0;"Normal";66.0;"Normal";58.0;"Normal";"Organised";47.0;"Medium";46.0;"Press";53.0;"Normal";"Cover"
511.0;1888.0;9764.0;"2012-02-22 00:00:00";46.0;"Balanced";49.0;"Little";41.0;"Mixed";"Organised";54.0;"Normal";52.0;"Normal";46.0;"Normal";"Organised";39.0;"Medium";57.0;"Press";53.0;"Normal";"Cover"
512.0;1888.0;9764.0;"2013-09-20 00:00:00";46.0;"Balanced";49.0;"Little";41.0;"Mixed";"Organised";54.0;"Normal";52.0;"Normal";46.0;"Normal";"Organised";39.0;"Medium";57.0;"Press";53.0;"Normal";"Cover"
513.0;1888.0;9764.0;"2014-09-19 00:00:00";65.0;"Balanced";67.0;"Lots";41.0;"Mixed";"Organised";54.0;"Normal";47.0;"Normal";46.0;"Normal";"Free Form";39.0;"Medium";40.0;"Press";53.0;"Normal";"Cover"
515.0;110744.0;8569.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";50.0;"Mixed";"Organised";45.0;"Normal";40.0;"Normal";70.0;"Lots";"Organised";65.0;"Medium";70.0;"Double";65.0;"Normal";"Cover"
516.0;110744.0;8569.0;"2011-02-22 00:00:00";47.0;"Balanced";49.0;"Little";27.0;"Short";"Organised";45.0;"Normal";51.0;"Normal";54.0;"Normal";"Organised";48.0;"Medium";60.0;"Press";37.0;"Normal";"Cover"
517.0;110744.0;8569.0;"2012-02-22 00:00:00";52.0;"Balanced";49.0;"Little";67.0;"Long";"Organised";52.0;"Normal";73.0;"Lots";50.0;"Normal";"Organised";47.0;"Medium";45.0;"Press";35.0;"Normal";"Cover"
518.0;110744.0;8569.0;"2013-09-20 00:00:00";52.0;"Balanced";49.0;"Little";43.0;"Mixed";"Organised";52.0;"Normal";37.0;"Normal";50.0;"Normal";"Organised";47.0;"Medium";45.0;"Press";40.0;"Normal";"Cover"
520.0;100632.0;6433.0;"2014-09-19 00:00:00";55.0;"Balanced";47.0;"Normal";42.0;"Mixed";"Organised";37.0;"Normal";42.0;"Normal";53.0;"Normal";"Organised";43.0;"Medium";47.0;"Press";51.0;"Normal";"Cover"
523.0;111429.0;8020.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";50.0;"Mixed";"Organised";45.0;"Normal";35.0;"Normal";70.0;"Lots";"Organised";60.0;"Medium";70.0;"Double";55.0;"Normal";"Cover"
524.0;111429.0;8020.0;"2011-02-22 00:00:00";46.0;"Balanced";49.0;"Little";38.0;"Mixed";"Organised";36.0;"Normal";33.0;"Little";53.0;"Normal";"Organised";53.0;"Medium";54.0;"Press";55.0;"Normal";"Cover"
525.0;110832.0;7878.0;"2011-02-22 00:00:00";53.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";54.0;"Normal";59.0;"Normal";55.0;"Normal";"Organised";54.0;"Medium";49.0;"Press";67.0;"Wide";"Cover"
526.0;110832.0;7878.0;"2012-02-22 00:00:00";48.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";72.0;"Risky";76.0;"Lots";52.0;"Normal";"Organised";49.0;"Medium";45.0;"Press";68.0;"Wide";"Cover"
527.0;110832.0;7878.0;"2013-09-20 00:00:00";52.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";72.0;"Risky";76.0;"Lots";52.0;"Normal";"Organised";49.0;"Medium";45.0;"Press";68.0;"Wide";"Cover"
528.0;110832.0;7878.0;"2014-09-19 00:00:00";52.0;"Balanced";62.0;"Normal";37.0;"Mixed";"Organised";67.0;"Risky";68.0;"Lots";52.0;"Normal";"Organised";49.0;"Medium";45.0;"Press";64.0;"Normal";"Cover"
530.0;322.0;9956.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";50.0;"Mixed";"Organised";55.0;"Normal";70.0;"Lots";55.0;"Normal";"Organised";40.0;"Medium";60.0;"Press";60.0;"Normal";"Cover"
531.0;322.0;9956.0;"2011-02-22 00:00:00";67.0;"Fast";49.0;"Little";53.0;"Mixed";"Organised";55.0;"Normal";66.0;"Normal";63.0;"Normal";"Organised";43.0;"Medium";48.0;"Press";62.0;"Normal";"Cover"
532.0;322.0;9956.0;"2012-02-22 00:00:00";50.0;"Balanced";49.0;"Little";54.0;"Mixed";"Organised";52.0;"Normal";54.0;"Normal";46.0;"Normal";"Organised";36.0;"Medium";43.0;"Press";47.0;"Normal";"Cover"
533.0;322.0;9956.0;"2013-09-20 00:00:00";50.0;"Balanced";49.0;"Little";54.0;"Mixed";"Organised";52.0;"Normal";54.0;"Normal";46.0;"Normal";"Organised";36.0;"Medium";43.0;"Press";47.0;"Normal";"Cover"
534.0;322.0;9956.0;"2014-09-19 00:00:00";50.0;"Balanced";60.0;"Normal";54.0;"Mixed";"Organised";52.0;"Normal";54.0;"Normal";46.0;"Normal";"Organised";36.0;"Medium";43.0;"Press";47.0;"Normal";"Cover"
536.0;1805.0;9855.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";70.0;"Long";"Organised";65.0;"Normal";60.0;"Normal";70.0;"Lots";"Organised";70.0;"High";55.0;"Press";70.0;"Wide";"Cover"
537.0;1805.0;9855.0;"2011-02-22 00:00:00";50.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";50.0;"Normal";50.0;"Normal";50.0;"Normal";"Organised";45.0;"Medium";45.0;"Press";50.0;"Normal";"Cover"
538.0;165.0;8357.0;"2010-02-22 00:00:00";55.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";30.0;"Safe";70.0;"Lots";70.0;"Lots";"Organised";40.0;"Medium";55.0;"Press";60.0;"Normal";"Cover"
539.0;165.0;8357.0;"2011-02-22 00:00:00";59.0;"Balanced";49.0;"Little";40.0;"Mixed";"Organised";56.0;"Normal";54.0;"Normal";48.0;"Normal";"Organised";59.0;"Medium";46.0;"Press";53.0;"Normal";"Cover"
540.0;165.0;8357.0;"2012-02-22 00:00:00";68.0;"Fast";49.0;"Little";45.0;"Mixed";"Organised";54.0;"Normal";44.0;"Normal";43.0;"Normal";"Organised";48.0;"Medium";56.0;"Press";66.0;"Normal";"Cover"
541.0;165.0;8357.0;"2013-09-20 00:00:00";57.0;"Balanced";49.0;"Little";53.0;"Mixed";"Organised";54.0;"Normal";49.0;"Normal";46.0;"Normal";"Organised";36.0;"Medium";56.0;"Press";33.0;"Narrow";"Cover"
542.0;165.0;8357.0;"2014-09-19 00:00:00";66.0;"Balanced";60.0;"Normal";38.0;"Mixed";"Organised";56.0;"Normal";40.0;"Normal";52.0;"Normal";"Organised";49.0;"Medium";48.0;"Press";62.0;"Normal";"Cover"
544.0;62.0;9747.0;"2010-02-22 00:00:00";35.0;"Balanced";49.0;"Little";30.0;"Short";"Organised";45.0;"Normal";55.0;"Normal";70.0;"Lots";"Organised";30.0;"Deep";65.0;"Press";30.0;"Narrow";"Offside Trap"
545.0;62.0;9747.0;"2012-02-22 00:00:00";52.0;"Balanced";49.0;"Little";48.0;"Mixed";"Organised";53.0;"Normal";49.0;"Normal";48.0;"Normal";"Organised";33.0;"Deep";43.0;"Press";49.0;"Normal";"Cover"
546.0;62.0;9747.0;"2013-09-20 00:00:00";52.0;"Balanced";49.0;"Little";48.0;"Mixed";"Organised";53.0;"Normal";49.0;"Normal";59.0;"Normal";"Organised";46.0;"Medium";43.0;"Press";49.0;"Normal";"Cover"
547.0;62.0;9747.0;"2014-09-19 00:00:00";63.0;"Balanced";58.0;"Normal";48.0;"Mixed";"Organised";53.0;"Normal";49.0;"Normal";48.0;"Normal";"Organised";43.0;"Medium";47.0;"Press";49.0;"Normal";"Cover"
549.0;28.0;9790.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";60.0;"Mixed";"Organised";70.0;"Risky";60.0;"Normal";70.0;"Lots";"Organised";70.0;"High";45.0;"Press";60.0;"Normal";"Cover"
550.0;28.0;9790.0;"2011-02-22 00:00:00";52.0;"Balanced";49.0;"Little";29.0;"Short";"Organised";61.0;"Normal";58.0;"Normal";54.0;"Normal";"Organised";60.0;"Medium";55.0;"Press";52.0;"Normal";"Cover"
551.0;28.0;9790.0;"2012-02-22 00:00:00";46.0;"Balanced";49.0;"Little";40.0;"Mixed";"Organised";60.0;"Normal";55.0;"Normal";39.0;"Normal";"Organised";55.0;"Medium";47.0;"Press";48.0;"Normal";"Cover"
552.0;28.0;9790.0;"2013-09-20 00:00:00";34.0;"Balanced";49.0;"Little";38.0;"Mixed";"Organised";34.0;"Normal";59.0;"Normal";48.0;"Normal";"Organised";45.0;"Medium";35.0;"Press";58.0;"Normal";"Cover"
553.0;28.0;9790.0;"2014-09-19 00:00:00";45.0;"Balanced";61.0;"Normal";58.0;"Mixed";"Organised";60.0;"Normal";73.0;"Lots";62.0;"Normal";"Organised";45.0;"Medium";32.0;"Contain";63.0;"Normal";"Cover"
555.0;184.0;8429.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";60.0;"Normal";"Organised";60.0;"Medium";65.0;"Press";70.0;"Wide";"Cover"
556.0;184.0;8429.0;"2011-02-22 00:00:00";66.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";52.0;"Normal";53.0;"Normal";34.0;"Normal";"Organised";46.0;"Medium";47.0;"Press";52.0;"Normal";"Cover"
558.0;485.0;9904.0;"2010-02-22 00:00:00";55.0;"Balanced";49.0;"Little";70.0;"Long";"Organised";65.0;"Normal";45.0;"Normal";65.0;"Normal";"Organised";70.0;"High";70.0;"Double";70.0;"Wide";"Cover"
559.0;485.0;9904.0;"2011-02-22 00:00:00";55.0;"Balanced";49.0;"Little";56.0;"Mixed";"Organised";55.0;"Normal";43.0;"Normal";53.0;"Normal";"Organised";39.0;"Medium";37.0;"Press";53.0;"Normal";"Cover"
560.0;485.0;9904.0;"2012-02-22 00:00:00";65.0;"Balanced";49.0;"Little";58.0;"Mixed";"Organised";63.0;"Normal";44.0;"Normal";64.0;"Normal";"Organised";39.0;"Medium";45.0;"Press";47.0;"Normal";"Cover"
561.0;485.0;9904.0;"2013-09-20 00:00:00";78.0;"Fast";49.0;"Little";58.0;"Mixed";"Organised";66.0;"Normal";39.0;"Normal";41.0;"Normal";"Organised";39.0;"Medium";48.0;"Press";47.0;"Normal";"Cover"
562.0;485.0;9904.0;"2014-09-19 00:00:00";48.0;"Balanced";55.0;"Normal";38.0;"Mixed";"Organised";38.0;"Normal";51.0;"Normal";40.0;"Normal";"Organised";37.0;"Medium";48.0;"Press";56.0;"Normal";"Cover"
564.0;80.0;9860.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";70.0;"Lots";"Organised";60.0;"Medium";70.0;"Double";70.0;"Wide";"Cover"
565.0;80.0;9860.0;"2011-02-22 00:00:00";66.0;"Balanced";49.0;"Little";53.0;"Mixed";"Organised";53.0;"Normal";68.0;"Lots";66.0;"Normal";"Organised";56.0;"Medium";68.0;"Double";66.0;"Normal";"Cover"
566.0;80.0;9860.0;"2012-02-22 00:00:00";55.0;"Balanced";49.0;"Little";62.0;"Mixed";"Organised";55.0;"Normal";60.0;"Normal";60.0;"Normal";"Organised";50.0;"Medium";52.0;"Press";57.0;"Normal";"Cover"
567.0;80.0;9860.0;"2013-09-20 00:00:00";52.0;"Balanced";49.0;"Little";53.0;"Mixed";"Organised";59.0;"Normal";60.0;"Normal";64.0;"Normal";"Organised";52.0;"Medium";53.0;"Press";57.0;"Normal";"Cover"
568.0;80.0;9860.0;"2014-09-19 00:00:00";55.0;"Balanced";51.0;"Normal";62.0;"Mixed";"Organised";55.0;"Normal";61.0;"Normal";60.0;"Normal";"Organised";49.0;"Medium";52.0;"Press";57.0;"Normal";"Cover"
569.0;100634.0;9791.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";45.0;"Mixed";"Organised";31.0;"Safe";43.0;"Normal";59.0;"Normal";"Organised";30.0;"Deep";30.0;"Contain";30.0;"Narrow";"Cover"
570.0;100634.0;9791.0;"2011-02-22 00:00:00";69.0;"Fast";49.0;"Little";45.0;"Mixed";"Organised";40.0;"Normal";70.0;"Lots";45.0;"Normal";"Organised";36.0;"Medium";66.0;"Press";34.0;"Normal";"Cover"
571.0;100634.0;9791.0;"2012-02-22 00:00:00";43.0;"Balanced";49.0;"Little";27.0;"Short";"Organised";55.0;"Normal";58.0;"Normal";60.0;"Normal";"Organised";33.0;"Deep";43.0;"Press";47.0;"Normal";"Cover"
572.0;100634.0;9791.0;"2013-09-20 00:00:00";39.0;"Balanced";49.0;"Little";32.0;"Short";"Organised";40.0;"Normal";42.0;"Normal";66.0;"Normal";"Free Form";47.0;"Medium";43.0;"Press";47.0;"Normal";"Cover"
573.0;100634.0;9791.0;"2014-09-19 00:00:00";46.0;"Balanced";55.0;"Normal";32.0;"Short";"Organised";48.0;"Normal";58.0;"Normal";59.0;"Normal";"Organised";60.0;"Medium";62.0;"Press";47.0;"Normal";"Cover"
575.0;100879.0;10278.0;"2010-02-22 00:00:00";40.0;"Balanced";49.0;"Little";30.0;"Short";"Organised";50.0;"Normal";35.0;"Normal";70.0;"Lots";"Organised";35.0;"Medium";35.0;"Press";50.0;"Normal";"Cover"
576.0;100879.0;10278.0;"2011-02-22 00:00:00";54.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";53.0;"Normal";40.0;"Normal";59.0;"Normal";"Organised";48.0;"Medium";58.0;"Press";53.0;"Normal";"Cover"
577.0;100879.0;10278.0;"2012-02-22 00:00:00";53.0;"Balanced";49.0;"Little";54.0;"Mixed";"Organised";60.0;"Normal";58.0;"Normal";60.0;"Normal";"Organised";50.0;"Medium";52.0;"Press";58.0;"Normal";"Cover"
578.0;100879.0;10278.0;"2013-09-20 00:00:00";53.0;"Balanced";49.0;"Little";54.0;"Mixed";"Organised";60.0;"Normal";58.0;"Normal";60.0;"Normal";"Organised";50.0;"Medium";52.0;"Press";58.0;"Normal";"Cover"
579.0;100879.0;10278.0;"2014-09-19 00:00:00";53.0;"Balanced";47.0;"Normal";54.0;"Mixed";"Organised";60.0;"Normal";58.0;"Normal";60.0;"Normal";"Organised";50.0;"Medium";52.0;"Press";58.0;"Normal";"Cover"
